store_id,sku_id,date,day_of_week,month,is_holiday,price,promotion,temperature,inventory_level,competitor_price,store_traffic,units_sold
9,3,2023-10-20,4,10,0,127.32,1,75.1,81,114.15,597,40
4,43,2023-03-16,3,3,0,84.08,0,41.0,185,71.61,930,23
28,39,2023-07-14,4,7,0,62.49,1,101.2,17,61.02,1006,43
16,25,2024-01-16,1,1,0,147.76,0,35.8,251,127.71,238,14
29,21,2023-03-03,4,3,0,119.27,0,46.7,220,127.43,751,35
22,10,2023-06-28,2,6,0,91.52,0,78.0,441,89.07,601,41
2,47,2024-01-07,6,1,0,55.22,1,47.4,377,54.63,1133,51
7,67,2024-05-07,1,5,0,19.94,0,90.0,453,25.52,1017,40
23,63,2024-04-28,6,4,0,40.68,0,72.2,442,45.41,1402,46
7,81,2023-11-26,6,11,0,9.0,0,60.9,444,7.85,862,39
12,49,2023-02-02,3,2,0,99.57,1,60.8,342,79.85,1951,65
24,47,2023-07-16,6,7,1,147.13,0,105.9,440,189.47,1840,80
28,20,2023-07-09,6,7,0,108.51,1,100.5,434,135.92,1715,61
9,71,2023-03-28,1,3,0,136.01,1,53.2,402,112.59,1332,34
21,27,2024-04-26,4,4,0,73.29,1,53.2,475,83.16,1648,54
17,19,2024-01-05,4,1,0,48.53,1,49.7,290,48.45,143,47
28,18,2023-04-23,6,4,0,113.11,1,75.3,411,118.99,810,51
1,37,2023-11-29,2,11,0,110.83,1,78.7,260,131.06,902,67
8,46,2023-09-17,6,9,0,130.5,0,86.0,352,149.44,1967,47
25,41,2024-01-08,0,1,0,5.49,0,50.3,92,5.7,642,24
11,15,2023-09-13,2,9,0,76.27,1,72.4,447,64.62,87,45
22,81,2023-05-21,6,5,0,37.1,1,91.3,479,42.4,130,76
2,13,2024-05-05,6,5,0,53.81,1,110.6,182,64.85,1971,50
20,93,2023-08-07,0,8,0,39.75,1,91.4,301,34.88,1137,57
28,21,2024-03-13,2,3,0,113.53,0,33.6,384,104.73,393,22
25,77,2024-01-09,1,1,0,129.02,0,56.0,369,142.71,1116,39
30,69,2023-01-31,1,1,0,148.02,1,48.9,335,162.52,1628,69
15,51,2023-09-25,0,9,0,42.23,1,71.5,271,38.88,1008,58
6,66,2023-09-15,4,9,0,5.99,0,81.7,288,5.46,1056,48
26,15,2023-10-08,6,10,0,140.43,0,69.9,60,140.78,825,25
8,100,2023-08-17,3,8,0,77.54,0,96.5,114,81.37,416,45
20,14,2023-08-18,4,8,0,98.88,0,100.8,327,120.35,69,33
6,84,2023-02-20,0,2,0,45.91,1,53.8,110,47.84,622,68
10,71,2023-01-04,2,1,0,23.55,1,65.3,431,19.89,908,59
28,71,2023-08-16,2,8,0,72.19,1,89.8,339,61.57,1836,51
22,86,2024-02-07,2,2,0,80.43,1,33.0,212,77.79,887,58
6,37,2023-04-26,2,4,0,102.67,1,78.1,490,107.04,212,78
22,76,2023-03-29,2,3,0,9.88,1,62.9,411,11.58,774,70
7,7,2023-06-19,0,6,0,43.87,1,81.7,83,39.61,568,39
9,87,2024-01-27,5,1,0,127.76,0,51.3,190,116.84,757,28
25,48,2023-01-03,1,1,0,15.42,0,54.7,104,18.22,1477,35
1,79,2023-04-24,0,4,0,91.29,1,53.8,302,103.79,1143,51
20,58,2023-11-11,5,11,0,19.44,0,71.0,457,20.94,1093,41
25,1,2023-10-12,3,10,0,76.73,0,63.6,152,93.3,234,34
15,17,2023-04-24,0,4,0,145.96,0,73.2,457,134.62,1308,27
8,60,2023-10-24,1,10,0,65.25,0,58.2,136,57.05,709,30
28,30,2023-05-14,6,5,0,30.84,1,93.3,487,37.23,170,61
7,3,2023-08-24,3,8,0,43.21,1,98.9,378,46.35,90,54
5,58,2023-08-16,2,8,0,74.46,1,92.8,317,91.43,643,62
5,52,2023-07-13,3,7,0,88.51,0,96.4,470,114.7,655,43
16,13,2023-07-05,2,7,0,45.57,0,105.4,442,53.59,1716,25
10,7,2023-10-13,4,10,0,112.28,1,80.1,203,100.0,391,57
5,89,2023-08-23,2,8,0,22.85,0,93.5,168,28.76,1247,38
15,70,2023-03-23,3,3,0,43.82,0,65.0,363,41.95,439,27
3,16,2023-10-07,5,10,0,84.53,1,60.2,59,108.0,813,79
29,85,2024-03-13,2,3,0,48.14,0,45.9,102,41.93,819,42
7,27,2023-01-15,6,1,0,38.67,1,43.3,417,36.89,540,56
16,28,2024-01-21,6,1,0,129.15,1,37.4,85,124.57,1547,52
29,85,2024-01-22,0,1,0,35.48,1,38.6,379,43.22,1447,69
27,94,2023-07-20,3,7,0,99.42,0,82.5,342,128.35,897,51
15,65,2023-03-31,4,3,0,139.46,0,51.7,341,130.31,81,26
2,84,2023-09-07,3,9,0,100.38,0,82.4,22,84.01,1867,26
10,65,2024-05-09,3,5,0,15.46,0,77.5,65,20.01,619,44
18,48,2023-05-31,2,5,0,126.76,0,83.6,454,105.39,1348,27
7,12,2023-09-26,1,9,0,146.11,0,93.6,77,119.44,1238,24
21,3,2023-08-05,5,8,0,139.12,0,93.8,65,133.21,1238,28
6,91,2023-03-22,2,3,0,57.48,1,55.5,157,69.39,1772,61
3,52,2023-07-13,3,7,1,125.22,0,96.8,456,157.29,1917,85
21,15,2024-01-28,6,1,0,66.98,0,56.3,391,85.38,692,41
22,63,2023-05-08,0,5,0,132.85,0,72.2,34,154.06,1583,58
24,89,2023-08-12,5,8,0,120.57,1,94.7,172,147.31,1425,59
3,12,2024-03-29,4,3,0,89.41,0,51.4,388,99.01,302,46
4,5,2023-04-16,6,4,0,109.25,0,79.0,149,102.16,1233,26
10,97,2023-12-13,2,12,0,98.24,1,59.3,11,117.97,895,69
10,26,2023-05-22,0,5,0,14.07,1,79.9,25,13.46,1904,76
15,3,2023-06-07,2,6,0,51.88,0,90.8,362,57.26,534,31
1,92,2024-01-01,0,1,0,101.21,0,44.0,428,96.34,512,20
15,53,2023-10-11,2,10,0,133.5,0,93.3,70,146.3,1502,49
27,64,2024-01-10,2,1,0,68.76,0,38.0,454,68.75,1455,38
10,44,2023-07-01,5,7,1,59.15,1,106.6,152,61.68,873,90
4,67,2023-05-23,1,5,0,99.05,1,77.9,459,86.89,1074,43
5,89,2023-11-03,4,11,0,79.19,1,60.6,356,63.83,1820,49
3,22,2023-10-10,1,10,0,66.2,0,69.1,260,74.53,173,41
21,73,2023-08-14,0,8,0,28.18,0,101.7,482,31.32,393,29
17,37,2023-03-29,2,3,0,8.24,1,53.8,95,9.74,257,61
1,13,2023-08-25,4,8,0,34.29,1,90.8,485,35.76,1147,44
14,37,2023-05-26,4,5,0,97.8,0,84.3,427,103.88,769,36
21,1,2023-09-08,4,9,0,23.76,0,80.3,97,27.41,853,35
4,40,2023-12-29,4,12,0,77.93,1,53.5,428,98.56,1829,73
3,55,2023-11-23,3,11,1,57.19,0,47.8,457,56.5,191,76
16,14,2024-05-06,0,5,0,102.44,1,90.0,442,121.8,1007,62
27,14,2023-07-23,6,7,0,113.45,0,95.6,451,109.75,1124,30
24,95,2023-12-04,0,12,0,76.8,1,36.4,207,95.97,1788,60
13,32,2023-10-08,6,10,0,23.51,1,73.2,152,29.65,672,56
30,12,2023-12-20,2,12,0,104.74,0,52.5,411,125.96,1361,44
23,35,2023-01-26,3,1,0,92.89,1,45.3,204,87.78,961,58
27,33,2023-08-08,1,8,0,128.81,0,82.4,290,111.76,358,21
14,27,2024-02-17,5,2,0,15.6,0,60.1,119,18.86,1374,41
11,81,2024-02-27,1,2,0,133.84,1,40.1,152,113.18,258,34
16,93,2023-11-19,6,11,0,49.01,1,67.3,146,55.51,860,62
3,74,2024-03-23,5,3,0,98.74,1,70.0,45,91.78,1827,42
30,22,2023-12-24,6,12,0,136.5,1,47.0,318,127.99,1179,43
20,43,2023-04-12,2,4,0,37.06,0,65.1,244,30.99,394,17
19,99,2023-02-20,0,2,0,9.8,1,50.8,31,11.69,402,39
9,86,2023-12-30,5,12,0,132.53,1,46.4,224,138.53,1385,54
4,3,2023-08-14,0,8,0,100.67,0,88.5,95,95.39,553,27
25,6,2023-08-29,1,8,0,63.75,1,103.3,178,62.82,1218,46
24,5,2023-11-13,0,11,1,129.66,1,61.4,115,109.15,1528,67
8,24,2024-03-11,0,3,0,18.09,0,56.1,300,18.95,1933,41
28,67,2023-06-17,5,6,0,68.19,0,85.9,424,58.23,803,24
11,48,2024-03-23,5,3,0,74.48,1,58.8,261,74.85,543,39
24,15,2023-02-07,1,2,0,46.16,0,48.0,174,50.86,642,34
24,44,2023-03-14,1,3,0,147.17,0,48.2,106,131.38,1682,22
6,75,2023-11-15,2,11,0,95.3,0,62.9,111,82.1,1126,40
10,19,2023-05-05,4,5,0,52.63,0,75.3,479,57.91,68,35
21,53,2023-04-24,0,4,0,39.86,0,62.2,494,33.05,1948,39
11,73,2023-04-24,0,4,0,135.16,1,74.7,425,113.79,592,42
22,34,2024-01-22,0,1,0,5.32,0,39.8,459,4.71,838,32
3,21,2023-07-12,2,7,1,15.75,0,92.8,213,19.15,807,72
20,4,2023-08-11,4,8,0,99.92,1,86.6,485,95.93,391,52
15,68,2023-03-24,4,3,0,101.09,0,59.2,150,106.79,562,30
10,21,2023-03-24,4,3,0,79.25,0,57.5,283,86.34,615,37
23,81,2024-02-05,0,2,0,106.03,1,27.4,279,113.01,371,63
23,46,2023-08-26,5,8,0,110.1,1,91.0,431,96.85,717,46
1,76,2023-01-27,4,1,0,113.4,0,51.6,323,111.22,1198,24
8,74,2023-03-24,4,3,0,32.29,0,49.0,492,30.44,662,36
25,66,2023-06-26,0,6,0,147.72,0,87.2,312,171.29,1427,43
29,92,2023-12-27,2,12,1,146.14,0,31.3,335,123.01,994,47
3,37,2023-03-29,2,3,0,53.2,0,53.4,386,63.87,659,50
3,94,2024-03-13,2,3,0,103.06,0,49.0,201,132.49,1797,62
20,8,2023-03-26,6,3,0,79.37,0,62.1,438,84.27,248,34
14,35,2024-01-12,4,1,0,122.22,0,42.0,472,150.44,1461,48
11,51,2023-07-17,0,7,0,115.41,1,89.1,489,102.57,1981,40
17,71,2023-01-26,3,1,0,144.04,0,52.6,429,154.75,1690,44
24,76,2023-06-04,6,6,0,84.99,0,84.1,323,71.39,745,22
9,66,2023-08-15,1,8,0,99.35,1,91.6,487,86.63,294,38
8,89,2024-05-04,5,5,0,19.99,1,81.4,66,19.46,176,62
3,86,2023-01-14,5,1,0,74.75,1,51.1,325,85.98,1616,68
12,26,2023-10-17,1,10,0,92.29,1,75.3,422,108.4,1133,72
19,9,2023-07-02,6,7,1,118.45,0,102.9,312,134.7,582,74
25,30,2023-03-09,3,3,0,75.97,1,58.9,19,89.36,424,53
15,79,2023-07-25,1,7,0,78.69,1,101.0,68,71.37,470,52
29,33,2023-09-06,2,9,0,143.49,1,86.1,419,137.69,331,54
30,96,2023-08-25,4,8,0,98.98,1,95.1,390,120.95,1319,67
18,30,2024-03-22,4,3,0,54.07,0,67.0,322,52.09,767,41
17,83,2024-01-12,4,1,0,40.68,1,36.3,464,44.19,101,61
27,37,2023-08-04,4,8,0,130.6,1,91.6,154,143.09,933,60
4,87,2023-02-26,6,2,0,42.74,0,45.2,32,51.78,179,37
18,54,2024-05-14,1,5,0,142.93,1,83.0,372,134.81,1481,64
4,82,2024-04-28,6,4,0,118.32,0,65.7,27,100.48,1811,29
18,13,2023-12-08,4,12,0,28.45,1,46.1,186,34.51,1335,63
25,2,2024-01-30,1,1,0,61.09,0,40.2,153,53.09,367,21
29,36,2023-04-25,1,4,0,92.73,1,66.8,309,78.66,1943,56
30,77,2023-05-01,0,5,0,33.5,1,93.2,319,30.69,860,51
15,69,2024-03-22,4,3,0,60.28,0,66.9,235,58.8,916,35
25,60,2023-01-23,0,1,0,118.86,1,51.2,413,130.18,1316,48
26,19,2023-06-05,0,6,0,130.19,1,91.1,329,164.27,1414,63
12,67,2023-10-14,5,10,0,144.15,0,69.6,107,142.92,1610,37
20,45,2023-10-07,5,10,0,111.25,0,77.7,323,118.17,496,33
9,48,2023-11-26,6,11,0,102.9,0,51.6,196,129.03,350,40
18,20,2023-10-09,0,10,0,102.39,0,68.9,207,130.8,606,54
19,62,2023-10-23,0,10,0,73.3,0,62.2,217,64.98,933,30
13,56,2023-11-07,1,11,0,55.53,0,53.7,384,50.8,203,24
9,99,2023-06-19,0,6,0,123.11,0,89.3,484,137.02,581,33
26,16,2023-11-13,0,11,1,114.02,0,79.7,275,113.37,1921,60
13,80,2023-11-28,1,11,1,38.82,0,55.1,357,32.97,1584,66
7,68,2023-04-12,2,4,0,39.08,0,81.9,425,42.64,1411,40
14,51,2024-05-05,6,5,0,22.6,1,82.9,428,22.39,1232,49
23,72,2023-05-20,5,5,0,49.29,0,87.0,458,41.75,1097,35
15,2,2024-01-13,5,1,0,149.82,0,42.2,309,140.39,1531,27
8,28,2023-01-03,1,1,0,96.43,1,46.9,254,106.16,1157,65
4,54,2023-03-18,5,3,0,100.23,1,59.1,92,115.83,1824,54
26,33,2024-02-22,3,2,0,76.62,0,46.6,23,84.22,1129,25
11,6,2023-03-03,4,3,0,46.22,0,50.6,154,48.78,754,29
26,90,2023-11-10,4,11,0,66.39,1,64.1,318,66.76,1263,56
9,47,2023-07-27,3,7,0,17.11,0,95.1,107,21.77,1537,39
18,67,2023-02-11,5,2,0,54.01,0,52.0,61,69.59,839,49
3,95,2023-07-02,6,7,0,91.19,0,99.1,123,111.05,1835,53
2,90,2023-02-01,2,2,0,57.21,0,67.4,18,53.69,484,40
29,72,2023-06-14,2,6,0,93.89,0,106.2,321,86.81,1820,45
26,100,2024-03-20,2,3,0,38.56,1,61.4,492,47.69,189,52
6,85,2023-04-20,3,4,0,122.56,0,68.4,326,149.78,603,52
20,76,2024-04-01,0,4,0,7.52,0,58.8,418,7.68,70,21
30,21,2023-01-17,1,1,0,88.37,1,24.0,276,92.05,1216,62
2,31,2024-04-29,0,4,0,140.77,0,66.2,443,151.14,837,47
13,76,2024-02-15,3,2,0,64.3,1,35.1,74,81.92,1866,71
20,7,2023-11-17,4,11,0,38.85,1,57.6,210,40.11,1587,42
23,41,2024-02-11,6,2,0,136.58,1,56.5,432,141.92,629,47
21,98,2023-12-31,6,12,1,81.48,0,53.3,291,66.67,1714,50
9,83,2023-09-14,3,9,0,149.76,1,80.4,206,160.57,116,45
29,66,2024-05-01,2,5,0,46.93,1,88.7,376,51.9,715,62
30,55,2023-07-08,5,7,0,69.38,1,92.3,18,63.38,1820,42
12,51,2023-01-10,1,1,0,84.71,1,44.3,190,93.07,409,64
13,72,2024-04-05,4,4,0,118.61,1,73.3,279,144.83,597,59
25,21,2023-06-01,3,6,0,29.41,0,98.0,247,33.33,267,25
25,22,2024-01-03,2,1,0,108.3,0,41.3,133,110.04,1030,24
28,59,2023-06-21,2,6,0,125.9,0,108.2,274,124.25,1482,35
30,42,2023-03-26,6,3,0,58.74,1,55.2,100,47.06,824,43
7,66,2024-02-20,1,2,0,101.36,1,30.5,444,124.56,606,63
10,67,2023-07-28,4,7,0,5.59,0,98.6,189,5.15,231,31
10,46,2024-01-10,2,1,0,16.53,1,54.4,353,20.52,327,48
6,14,2024-01-18,3,1,0,126.14,1,42.6,203,112.66,1689,56
20,21,2023-10-24,1,10,0,46.72,0,55.0,495,50.08,542,24
15,60,2023-07-31,0,7,0,141.99,1,101.0,446,144.15,839,56
24,33,2023-07-29,5,7,0,67.54,1,91.0,101,78.05,1841,59
20,11,2024-01-21,6,1,0,131.0,1,46.3,397,161.73,698,62
27,11,2024-04-04,3,4,0,58.87,0,71.1,358,51.35,913,36
27,12,2023-07-01,5,7,0,72.09,0,79.8,423,63.1,1774,34
30,99,2023-06-14,2,6,0,125.04,1,93.5,149,133.93,1259,41
3,66,2023-01-13,4,1,0,103.06,0,44.7,47,96.56,793,32
27,11,2023-06-16,4,6,0,56.89,0,97.1,285,71.87,1601,41
13,64,2023-08-13,6,8,0,106.93,0,91.1,317,130.47,584,46
25,74,2023-10-10,1,10,0,133.49,0,72.6,313,151.84,700,29
1,36,2023-03-20,0,3,0,40.57,0,53.3,159,50.28,1419,37
18,90,2023-09-22,4,9,0,113.98,1,88.1,146,135.62,1805,68
16,47,2023-09-05,1,9,0,87.82,0,94.0,474,91.04,1218,27
16,54,2023-04-26,2,4,0,129.05,0,55.2,302,130.87,211,20
28,22,2023-10-30,0,10,0,26.67,0,60.1,156,33.39,893,32
5,26,2024-04-03,2,4,0,27.44,1,60.1,332,32.94,1944,80
25,40,2023-02-06,0,2,0,49.04,1,40.3,418,42.0,1607,42
5,18,2023-01-27,4,1,0,36.72,0,44.3,219,33.53,655,30
14,25,2023-02-19,6,2,0,82.67,1,44.0,371,96.9,1778,68
17,99,2023-06-28,2,6,0,73.69,0,82.2,266,59.96,315,24
1,95,2023-05-25,3,5,0,27.47,1,83.2,337,27.66,1039,54
24,54,2023-04-11,1,4,0,104.15,1,79.6,79,100.5,297,52
27,13,2024-02-25,6,2,0,55.59,0,53.7,314,70.13,1306,37
21,56,2023-01-28,5,1,0,122.63,1,42.2,418,132.83,1463,54
12,82,2023-06-10,5,6,0,41.7,0,97.8,445,51.39,388,51
22,57,2023-07-06,3,7,0,8.39,0,97.5,175,9.88,1090,42
13,1,2023-06-17,5,6,0,144.69,0,106.4,144,183.17,1000,50
6,18,2023-12-29,4,12,0,24.93,0,45.4,43,22.02,57,41
25,46,2023-01-17,1,1,0,74.8,0,33.0,339,61.62,593,16
20,99,2024-01-17,2,1,0,60.87,1,37.2,408,63.35,1912,48
15,16,2023-04-04,1,4,0,80.24,1,72.3,355,96.07,837,61
18,27,2023-01-07,5,1,0,66.67,0,49.4,156,82.42,677,48
22,96,2023-07-24,0,7,0,124.05,0,85.7,215,117.7,1704,36
13,97,2023-05-03,2,5,0,135.98,1,74.0,347,112.09,1771,42
10,35,2023-03-19,6,3,0,7.21,0,59.8,465,5.96,1125,46
25,21,2023-01-21,5,1,0,40.04,0,46.2,145,43.42,1888,31
29,26,2023-04-21,4,4,0,129.63,0,70.2,159,132.97,860,50
3,80,2023-12-09,5,12,0,46.74,0,46.1,289,40.84,1894,43
3,24,2023-04-11,1,4,0,56.81,0,76.8,297,66.07,1985,45
12,87,2024-05-14,1,5,0,60.75,1,81.7,40,59.82,1073,55
1,4,2023-09-29,4,9,0,5.16,1,73.4,270,5.34,1555,60
12,15,2023-01-25,2,1,0,76.44,0,52.1,465,78.5,1166,38
12,65,2023-02-16,3,2,0,26.24,1,55.0,143,22.47,1644,65
11,28,2023-12-22,4,12,1,32.64,1,53.8,427,40.97,332,70
12,9,2023-01-22,6,1,0,127.99,1,45.8,155,110.77,1246,47
28,92,2023-12-29,4,12,1,140.25,0,44.5,406,161.14,614,60
22,30,2023-10-01,6,10,0,56.36,0,80.5,72,68.48,178,43
30,75,2023-05-05,4,5,0,119.41,0,71.4,258,139.32,1020,43
27,14,2023-07-28,4,7,0,121.14,1,95.8,109,138.31,1883,54
6,71,2024-01-11,3,1,0,80.26,1,43.4,354,73.28,1692,58
23,79,2023-04-14,4,4,0,34.02,0,75.5,353,30.95,892,31
16,29,2023-08-13,6,8,0,41.73,1,104.7,359,43.13,1758,54
22,63,2023-05-15,0,5,0,120.03,1,77.4,276,146.13,909,75
23,44,2023-09-09,5,9,0,99.13,0,80.0,150,121.44,707,42
13,64,2023-11-03,4,11,1,114.95,1,65.0,384,105.51,969,79
13,26,2024-01-18,3,1,0,106.86,1,48.6,363,113.52,1012,62
15,49,2023-06-15,3,6,0,45.67,0,94.1,248,44.9,1324,38
13,42,2023-01-03,1,1,0,131.15,1,46.9,183,167.24,68,65
14,48,2023-11-12,6,11,1,87.69,1,61.0,423,113.59,503,81
10,88,2024-05-04,5,5,0,81.32,1,80.7,116,75.61,1963,67
8,76,2023-11-22,2,11,0,51.48,0,60.0,412,58.08,176,41
1,83,2023-03-04,5,3,0,124.72,0,61.3,420,111.28,1059,22
30,35,2023-11-02,3,11,0,118.16,0,58.0,303,144.38,925,46
16,69,2023-07-08,5,7,0,130.81,1,87.1,399,128.14,1954,37
30,60,2023-05-23,1,5,0,130.82,1,72.2,431,152.18,161,58
17,69,2023-05-24,2,5,0,79.16,0,81.6,22,76.4,137,28
12,97,2023-01-05,3,1,0,118.75,1,28.2,236,114.72,1629,67
22,74,2023-02-06,0,2,0,84.83,0,42.2,120,78.01,1396,35
9,54,2023-03-14,1,3,0,12.71,0,44.3,369,16.43,497,34
28,73,2023-05-11,3,5,0,138.16,0,88.2,107,179.15,514,47
27,69,2023-10-17,1,10,0,106.19,1,82.8,144,126.02,348,75
27,76,2024-03-22,4,3,0,98.19,0,72.8,290,97.25,1323,37
12,21,2023-09-10,6,9,0,132.36,0,72.2,364,162.44,711,52
22,3,2023-05-05,4,5,0,144.28,0,73.5,309,180.57,1709,63
9,75,2023-05-13,5,5,0,85.1,0,73.6,474,76.38,1081,36
12,54,2023-12-06,2,12,1,58.67,1,31.6,393,51.17,1797,70
14,85,2023-09-29,4,9,0,135.32,1,87.1,149,115.0,469,35
4,38,2023-02-10,4,2,0,114.59,1,35.3,85,112.56,941,48
29,96,2024-02-01,3,2,0,53.36,1,38.5,463,67.4,1696,63
15,11,2023-08-12,5,8,0,145.71,0,92.5,120,147.56,1301,37
21,19,2024-01-26,4,1,0,54.6,0,46.0,359,63.82,1061,33
15,13,2023-09-10,6,9,0,131.54,1,90.1,230,166.1,1286,78
10,84,2024-03-01,4,3,0,74.13,0,54.7,211,89.11,116,38
27,25,2024-01-27,5,1,0,71.27,0,36.8,47,57.51,1320,29
6,67,2023-10-19,3,10,0,92.23,1,71.1,315,91.32,728,64
14,57,2024-04-21,6,4,0,35.8,1,72.9,484,33.92,601,47
8,50,2024-04-17,2,4,0,92.59,1,79.1,191,92.37,1859,58
16,46,2023-07-06,3,7,0,111.95,0,96.6,341,89.68,1987,12
4,93,2023-10-07,5,10,0,36.19,0,67.3,270,37.52,1718,38
6,57,2023-09-21,3,9,0,16.61,0,84.0,244,21.28,1127,51
24,26,2023-05-01,0,5,0,112.09,0,89.6,354,136.34,1820,56
3,62,2023-12-27,2,12,0,105.3,1,49.7,77,96.09,845,65
25,1,2023-11-28,1,11,1,10.65,0,51.6,362,10.59,1722,66
22,74,2024-02-17,5,2,0,41.85,1,41.7,144,35.74,1223,45
8,89,2023-12-30,5,12,0,147.69,0,52.7,358,158.09,1134,45
29,69,2023-11-24,4,11,0,109.91,1,62.2,62,131.25,790,83
23,10,2024-03-22,4,3,0,23.26,0,42.9,435,27.18,1077,39
29,91,2024-03-19,1,3,0,74.28,1,61.9,346,67.75,218,62
11,40,2023-04-21,4,4,0,70.2,0,77.1,403,89.71,1088,43
4,55,2023-06-11,6,6,0,142.77,0,84.5,146,116.69,467,14
30,49,2023-06-19,0,6,0,81.84,1,86.1,249,86.23,474,68
7,46,2023-09-21,3,9,0,72.28,1,87.0,74,92.16,1900,62
3,2,2024-03-21,3,3,0,32.31,0,59.3,442,29.18,1931,36
29,61,2023-07-21,4,7,0,87.83,0,94.8,137,109.82,1331,53
27,94,2023-12-26,1,12,1,116.33,0,38.0,318,149.51,1716,99
2,18,2023-04-24,0,4,0,26.59,0,60.6,45,32.81,774,42
12,48,2024-04-25,3,4,0,74.27,1,63.6,62,76.95,1168,60
15,25,2023-03-24,4,3,0,13.96,1,58.5,39,14.56,1176,46
1,35,2024-04-13,5,4,0,126.08,0,59.6,150,106.53,343,13
10,36,2023-11-03,4,11,0,78.21,0,57.2,401,70.04,803,35
15,85,2023-06-02,4,6,0,59.05,0,94.4,447,70.69,905,44
14,45,2023-05-14,6,5,0,41.8,0,94.5,239,48.96,1125,36
4,78,2023-10-06,4,10,0,65.06,0,67.2,307,75.98,1521,43
17,89,2023-09-28,3,9,0,84.06,1,85.7,50,88.61,1961,66
30,11,2023-05-25,3,5,0,141.15,0,80.2,466,144.4,79,28
27,85,2023-12-27,2,12,0,17.7,0,54.4,316,16.59,372,32
30,73,2023-03-05,6,3,0,116.32,0,59.0,203,132.49,1211,35
19,48,2024-03-15,4,3,0,54.24,0,68.5,371,51.5,1961,38
20,20,2024-01-06,5,1,0,100.42,0,49.5,26,81.4,1056,14
18,63,2023-08-13,6,8,0,59.43,1,91.1,474,64.97,403,72
6,69,2023-10-11,2,10,0,14.98,0,79.2,114,18.48,1430,53
14,43,2024-04-24,2,4,0,77.0,1,66.3,394,67.27,1860,53
22,28,2023-11-28,1,11,0,50.89,1,66.7,223,47.43,1352,68
24,54,2024-04-08,0,4,0,94.3,1,72.9,258,89.5,1903,41
13,52,2024-02-04,6,2,0,40.09,0,46.8,260,38.17,117,34
12,55,2023-10-01,6,10,0,55.65,1,71.9,329,69.1,858,75
28,32,2023-06-01,3,6,0,42.62,1,107.2,55,46.11,1080,42
29,94,2024-03-28,3,3,0,49.9,0,64.7,455,62.22,184,49
10,72,2023-05-30,1,5,0,34.16,0,84.3,276,32.69,1701,50
26,82,2023-05-31,2,5,0,14.97,0,82.5,65,18.1,1952,39
29,37,2023-03-05,6,3,0,61.04,1,51.1,414,54.4,1662,67
28,52,2024-03-10,6,3,0,88.87,1,57.1,490,91.06,456,58
11,18,2024-02-08,3,2,0,123.83,1,50.7,175,129.13,758,49
20,15,2023-09-17,6,9,0,64.1,1,73.1,337,54.68,889,39
20,74,2023-10-13,4,10,0,9.4,0,68.2,400,7.91,1594,23
13,92,2023-07-28,4,7,0,6.8,0,94.1,205,6.33,1604,34
9,54,2023-06-03,5,6,0,93.31,0,87.9,216,80.1,1807,28
13,17,2023-11-25,5,11,0,147.22,0,47.3,100,184.38,1195,47
28,44,2023-07-24,0,7,0,113.29,0,91.3,110,131.1,1726,35
24,22,2023-12-13,2,12,0,144.49,1,52.6,185,175.93,1392,60
4,6,2023-08-09,2,8,0,68.25,1,98.9,219,80.95,1900,55
13,45,2023-11-22,2,11,1,9.88,1,55.2,389,12.63,1529,79
16,97,2023-12-19,1,12,0,142.26,0,56.5,399,134.38,1421,25
14,86,2023-01-29,6,1,0,93.63,1,37.0,209,117.7,842,62
9,22,2023-12-19,1,12,1,6.18,0,58.8,21,5.2,831,56
28,61,2023-03-06,0,3,0,75.52,1,63.3,373,79.54,1578,48
20,93,2023-09-12,1,9,0,39.42,1,83.9,174,42.5,1820,59
6,40,2023-03-27,0,3,0,122.7,0,66.8,189,132.95,264,47
8,96,2024-02-26,0,2,0,98.06,1,54.8,328,98.49,1239,58
18,9,2023-07-09,6,7,0,139.32,0,96.4,35,114.98,942,22
11,43,2024-03-10,6,3,0,37.45,0,80.5,374,33.71,1956,33
26,73,2023-07-24,0,7,1,106.09,1,86.3,247,87.11,1900,61
26,63,2023-07-20,3,7,0,99.66,1,100.5,239,118.52,1430,57
9,42,2023-10-29,6,10,0,108.14,0,56.6,427,100.54,352,25
29,57,2023-10-19,3,10,0,98.11,1,69.9,359,83.88,849,49
19,23,2024-04-13,5,4,0,129.01,0,76.1,371,135.04,1461,40
27,15,2024-05-06,0,5,0,92.22,1,72.5,482,92.06,1722,53
9,76,2024-01-25,3,1,0,69.38,0,49.8,396,75.75,1689,39
12,49,2024-03-20,2,3,0,70.14,0,57.6,399,62.68,1853,47
5,84,2023-01-15,6,1,0,19.56,0,49.1,363,16.52,1703,34
9,23,2023-12-04,0,12,0,45.94,1,47.9,221,49.77,1826,60
4,88,2023-09-30,5,9,0,63.59,0,80.4,362,73.59,1568,41
16,67,2023-03-01,2,3,0,126.5,0,52.8,165,119.15,1114,18
6,35,2023-11-20,0,11,0,119.65,1,57.4,404,133.45,1880,74
1,63,2023-04-09,6,4,0,79.83,1,68.8,405,67.73,1147,46
3,87,2023-05-14,6,5,0,73.26,0,83.5,442,80.73,1725,45
14,80,2024-01-25,3,1,0,92.67,1,45.4,460,120.04,1923,82
29,18,2023-10-04,2,10,0,133.85,0,63.0,158,120.57,946,27
